Date,Close/Last,COMP,NATS,MSCI
1/24/2022,8370.66,13855.13,1452.58,4227.07
1/21/2022,8235.05,13768.92,1418.55,4212.91
1/20/2022,8447.7,14154.02,1460.11,4297.35
1/19/2022,8575.2,14340.26,1470.97,4344.66
1/18/2022,8678.99,14506.9,1471.96,4386.93
1/14/2022,8983.2,14893.75,1508.54,4471.6
1/13/2022,8858.22,14806.81,1503.61,4468.92
1/12/2022,9167.65,15188.39,1570.33,4539.72
1/11/2022,9146.78,15153.45,1576.3,4528.64
1/10/2022,8991.2,14942.83,1550.9,4483.92
1/7/2022,8939.64,14935.9,1534.5,4489.18
1/6/2022,9117.75,15080.86,1548.59,4509.94
1/5/2022,9044.62,15100.17,1545.8,4514.05
1/4/2022,9408.16,15622.72,1626.95,4610.96
1/3/2022,9565.42,15832.8,1666.24,4620.41
12/31/2021,9575.39,15644.97,1684.34,4593.59
12/30/2021,9637.17,15741.56,1700.46,4607.52
12/29/2021,9656.89,15766.22,1697.15,4618.61
12/28/2021,9657.73,15781.72,1700.3,4613.39
12/27/2021,9764.9,15871.26,1719.11,4621.16
12/23/2021,9584.75,15653.37,1696.25,4560.58
12/22/2021,9508.17,15521.89,1688.03,4531.62
12/21/2021,9431.28,15341.09,1676.8,4487.46
12/20/2021,9113.24,14980.94,1630.23,4405.2
12/17/2021,9219.35,15169.68,1659.29,4457.18
12/16/2021,9194.33,15180.43,1652.26,4495.93
12/15/2021,9521.55,15565.58,1709.7,4541.69
12/14/2021,9240.21,15237.64,1664.03,4467.68
12/13/2021,9373.76,15413.28,1720.6,4503.38
12/10/2021,9518.14,15630.6,1725.36,4545.34
12/9/2021,9448.1,15517.37,1699.27,4507.23
12/8/2021,9646.89,15786.99,1739.83,4546.59
12/7/2021,9612.73,15686.92,1724.1,4527.76
12/6/2021,9246.26,15225.15,1659.04,4432.08
12/3/2021,9175.67,15085.47,1657.1,4382.65
12/2/2021,9371.55,15381.32,1722.87,4426.7
12/1/2021,9275.78,15254.05,1690.09,4363.36
11/30/2021,9446.78,15537.69,1766.39,4424.07
11/29/2021,9670.75,15782.83,1818.65,4511.14
11/26/2021,9402.53,15491.66,1778.33,4454.55
11/24/2021,9595.7,15845.23,1799.6,4554.03
11/23/2021,9539.67,15775.14,1788.36,4540.96
11/22/2021,9627.24,15854.76,1818.74,4537.01
11/19/2021,9846.56,16057.44,1873.9,4559.58
11/18/2021,9840.05,15993.71,1863.77,4567.74
11/17/2021,9801.55,15921.57,1879.62,4554.83
11/16/2021,9855.42,15973.86,1894.97,4568.66
11/15/2021,9712.2,15853.85,1869.09,4549.22
11/12/2021,9786.5,15860.96,1880.68,4549.32
11/11/2021,9651.02,15704.28,1849.85,4514.21
11/10/2021,9545.32,15622.71,1843.01,4510.91
11/9/2021,9803.21,15886.54,1897.33,4553.24
11/8/2021,9772.17,15982.36,1890.72,4567.18
11/5/2021,9679.81,15971.59,1864.43,4560.39
11/4/2021,9672.77,15940.31,1879.91,4546.8
11/3/2021,9454.48,15811.58,1862.18,4528.25
11/2/2021,9383.3,15649.6,1858.35,4499.43
11/1/2021,9316.98,15595.92,1852.71,4483.87
10/29/2021,9276.33,15498.39,1860.89,4475.12
10/28/2021,9202.14,15448.12,1842.85,4467.08
10/27/2021,9104.31,15235.84,1820.87,4423.04
10/26/2021,9192.87,15235.71,1835.3,4449.58
10/25/2021,9220.59,15226.71,1840.86,4442.59
